date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:39	49716/49716	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:32:45%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/ialicante-mediterranean-homes-475803-unsplash-600x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/ialicante-mediterranean-homes-475803-unsplash-600x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/room-modern/?currency=eur)
16:50:40	40467/40467	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:32:54%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/shop-slo-vhztm9QC0L0-unsplash-600x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/shop-slo-vhztm9QC0L0-unsplash-600x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/room-modern/?currency=eur)
16:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:43%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-100.562.delayed	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:44	61243/61243	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:32:57%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/sidekix-media-g8tb9SXqZVQ-unsplash-600x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/sidekix-media-g8tb9SXqZVQ-unsplash-600x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/room-modern/?currency=eur)
16:50:44	164886/164886	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:50:42%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/room-modern-2/?currency=usd	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/room-modern-2/index277a.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/room-modern-2/?currency=eur)
16:50:45	153642/153642	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:50:43%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/room-cart/?currency=usd	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/room-cart/index277a.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/room-cart/?currency=eur)
16:50:45	10936/10936	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:44%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:47	12592/12592	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:46%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:48	11200/11200	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:47%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:49	12956/12956	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:48%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:50	11088/11088	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:49%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:51	12728/12728	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:50%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:52	11344/11344	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:51%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:53	12960/12960	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:34%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:52%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-500.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-500.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:54	11356/11356	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-500.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-500.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:53%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-500.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-500.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:55	13060/13060	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-500.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-500.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:54%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-600.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-600.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:56	11284/11284	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-600.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-600.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:55%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-600.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-600.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:57	13004/13004	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-600.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-600.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:56%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-700.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-700.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:58	10844/10844	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-700.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-ext-700.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:57%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-700.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-700.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:59	12556/12556	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-700.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-italic-latin-700.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:50:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:58%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:00	9336/9336	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:50:59%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:01	11920/11920	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-100.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-100.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:00%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:02	9572/9572	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:01%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:03	12432/12432	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-200.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-200.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:02%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:04	9464/9464	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:35%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:03%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:05	12200/12200	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:36%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-300.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-300.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:04%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:06	9700/9700	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Aug%202023%2013:33:36%20GMT	https://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-ext-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
16:51:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:51:05%20GMT	http://demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-400.woff2	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/camper/wp-content/uploads/omgf/gdlr-core-google-font/josefin-sans-normal-latin-400.woff2	(from https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/omgf/gdlr-core-google-font/gdlr-core-google-font.css?ver=1678725142)
